PID	M_ID	nature	traffic	food	info	facility	kind	total	loc_code	money	age	age_group	money_group	label_group	a_c
1124301	113139	5	4	4	4	4	4	5	932060	60000	79	5	2	14	강원 속초시
1125201	100312	4	3	4	3	4	5	4	932060	100000	76	5	3	15	강원 속초시
1125201	900013	4	3	4	3	4	5	4	932060	100000	76	5	3	15	강원 속초시
1128802	100431	4	4	3	3	3	4	3	932060	50000	62	5	2	14	강원 속초시
1128901	100657	4	4	4	4	4	4	4	932060	75000	58	4	2	11	강원 속초시
1128902	100657	4	4	4	4	4	4	4	932060	75000	53	4	2	11	강원 속초시
1131001	120524	5	3	5	4	3	4	4	932060	62500	43	3	2	8	강원 속초시
1131302	114522	5	3	4	4	4	3	4	932060	70000	51	4	2	11	강원 속초시
1133001	116843	4	4	4	4	4	4	4	932060	100000	57	4	3	12	강원 속초시
1133502	117888	4	3	4	3	4	3	4	932060	139500	50	4	3	12	강원 속초시
1137901	114843	4	3	4	4	4	4	4	932060	50000	60	5	2	14	강원 속초시
1138401	114311	4	3	4	4	4	4	4	932060	25000	79	5	1	13	강원 속초시
1138402	114311	4	3	4	4	4	4	4	932060	25000	77	5	1	13	강원 속초시
1139401	119020	4	4	5	4	5	4	4	932060	50000	52	4	2	11	강원 속초시
1139402	119020	4	4	5	4	5	4	4	932060	50000	52	4	2	11	강원 속초시
1144401	114095	4	4	4	4	4	4	5	932060	45833	64	5	1	13	강원 속초시
1144402	114095	4	4	4	4	4	4	5	932060	45833	64	5	1	13	강원 속초시
1144404	114095	4	4	4	4	4	4	5	932060	45833	32	3	1	7	강원 속초시
1144405	114095	4	4	4	4	4	4	5	932060	45833	30	3	1	7	강원 속초시
1144502	114881	4	3	4	4	4	4	4	932060	133333	59	4	3	12	강원 속초시
1144702	110407	5	4	4	4	4	4	5	932060	50000	51	4	2	11	강원 속초시
1145701	109519	4	4	5	4	4	4	4	932060	56250	70	5	2	14	강원 속초시
1145702	109519	4	4	5	4	4	4	4	932060	56250	64	5	2	14	강원 속초시
1145801	302329	4	4	4	4	4	4	4	932060	75000	53	4	2	11	강원 속초시
1145801	302339	4	4	4	4	4	4	4	932060	0	53	4	1	10	강원 속초시
1145802	302329	4	4	4	4	4	4	4	932060	75000	52	4	2	11	강원 속초시
1145802	302339	4	4	4	4	4	4	4	932060	0	52	4	1	10	강원 속초시
1145803	302354	5	5	4	4	4	4	4	932060	150000	26	2	3	6	강원 속초시
1146203	301343	5	4	4	4	4	4	5	932060	50000	27	2	2	5	강원 속초시
1147401	109873	4	3	4	4	3	4	4	932060	50000	56	4	2	11	강원 속초시
1147402	109873	4	3	4	4	3	4	4	932060	50000	55	4	2	11	강원 속초시
1147701	103301	3	3	3	3	3	3	5	932060	60000	45	3	2	8	강원 속초시
1147701	900133	3	3	3	3	3	3	5	932060	60000	45	3	2	8	강원 속초시
1148404	121004	4	4	5	4	3	4	4	932060	62500	30	3	2	8	강원 속초시
1148405	121004	4	4	5	4	3	4	4	932060	62500	28	2	2	5	강원 속초시
1148902	117027	4	3	3	3	3	4	3	932060	65000	31	3	2	8	강원 속초시
1149202	118559	4	4	4	4	3	4	4	932060	230000	74	5	3	15	강원 속초시
1149301	118603	4	3	4	4	3	3	4	932060	100000	39	3	3	9	강원 속초시
1149302	118603	4	3	4	4	3	3	4	932060	100000	37	3	3	9	강원 속초시
1150903	106331	4	4	4	4	3	3	4	932060	90000	35	3	2	8	강원 속초시
1152501	119976	4	4	1	4	4	3	3	932060	100000	51	4	3	12	강원 속초시
1152502	119976	4	4	1	4	4	3	3	932060	100000	47	4	3	12	강원 속초시
1152503	119976	4	4	1	4	4	3	3	932060	100000	19	1	3	3	강원 속초시
1153102	116514	5	4	5	4	4	4	5	932060	66667	55	4	2	11	강원 속초시
1153103	116514	5	4	5	4	4	4	5	932060	66667	31	3	2	8	강원 속초시
1153104	116514	5	4	5	4	4	4	5	932060	66667	27	2	2	5	강원 속초시
1158004	123106	4	3	4	4	3	4	4	932060	100000	24	2	3	6	강원 속초시
1158903	123096	4	3	4	4	3	4	4	932060	110000	23	2	3	6	강원 속초시
1160301	122049	4	3	4	4	3	3	4	932060	75000	55	4	2	11	강원 속초시
1160302	122049	4	3	4	4	3	3	4	932060	75000	49	4	2	11	강원 속초시
1160304	122049	4	3	4	4	3	3	4	932060	75000	25	2	2	5	강원 속초시
1160305	122049	4	3	4	4	3	3	4	932060	75000	23	2	2	5	강원 속초시
1162904	123081	4	4	4	4	4	4	4	932060	75000	20	2	2	5	강원 속초시
1163501	118769	5	5	5	4	5	4	5	932060	50000	59	4	2	11	강원 속초시
1163503	118769	5	5	5	4	5	4	5	932060	50000	36	3	2	8	강원 속초시
1163504	118769	5	5	5	4	5	4	5	932060	50000	38	3	2	8	강원 속초시
1165401	108381	4	4	4	4	4	4	4	932060	30000	65	5	1	13	강원 속초시
1166805	122078	4	3	4	4	4	3	4	932060	100000	29	2	3	6	강원 속초시
1170402	115789	5	4	3	4	4	4	5	932060	66667	61	5	2	14	강원 속초시
1170501	121613	4	4	3	4	3	3	4	932060	55556	45	3	2	8	강원 속초시
1170502	121613	4	4	3	4	3	3	4	932060	55556	45	3	2	8	강원 속초시
1170503	121613	4	4	3	4	3	3	4	932060	55556	16	1	2	2	강원 속초시
1170601	120849	4	4	4	3	4	4	4	932060	61667	58	4	2	11	강원 속초시
1170602	120849	4	4	4	3	4	4	4	932060	61667	58	4	2	11	강원 속초시
1170606	120849	4	4	4	3	4	4	4	932060	61667	17	1	2	2	강원 속초시
1171301	121052	4	4	4	3	3	4	4	932060	53333	51	4	2	11	강원 속초시
1171302	121052	4	4	4	3	3	4	4	932060	53333	46	4	2	11	강원 속초시
1172102	119882	4	4	4	4	4	4	4	932060	25000	56	4	1	10	강원 속초시
1173203	121359	4	4	4	4	4	4	4	932060	75000	26	2	2	5	강원 속초시
1177801	120640	4	4	4	4	4	4	4	932060	100000	49	4	3	12	강원 속초시
1177802	120640	4	4	4	4	4	4	4	932060	100000	44	3	3	9	강원 속초시
1180201	117385	5	3	4	4	4	4	5	932060	75000	61	5	2	14	강원 속초시
1180202	117385	5	3	4	4	4	4	5	932060	75000	57	4	2	11	강원 속초시
1181702	107195	4	3	4	3	3	4	4	932060	100000	60	5	3	15	강원 속초시
1182801	106200	4	4	4	4	4	4	4	932060	93333	74	5	2	14	강원 속초시
1182801	106201	4	4	4	4	4	4	4	932060	50000	74	5	2	14	강원 속초시
1183602	303511	5	4	4	4	4	4	4	932060	61667	43	3	2	8	강원 속초시
1183603	303511	5	4	4	4	4	4	4	932060	61667	17	1	2	2	강원 속초시
1185303	109292	5	4	4	4	4	4	4	932060	160000	53	4	3	12	강원 속초시
1185702	109244	4	3	4	4	3	3	4	932060	100000	66	5	3	15	강원 속초시
1186201	120883	4	3	4	4	3	3	4	932060	58333	73	5	2	14	강원 속초시
1186201	120887	4	4	5	4	4	4	4	932060	16667	73	5	1	13	강원 속초시
1186202	120883	4	3	4	4	3	3	4	932060	58333	68	5	2	14	강원 속초시
1186202	120887	4	4	5	4	4	4	4	932060	16667	68	5	1	13	강원 속초시
1187302	114551	4	3	4	4	4	4	4	932060	25000	81	6	1	16	강원 속초시
1187801	107017	5	4	4	4	4	4	4	932060	100000	67	5	3	15	강원 속초시
1187801	121145	4	4	4	4	4	4	4	932060	50000	67	5	2	14	강원 속초시
1189401	115746	4	4	4	4	4	4	4	932060	75000	60	5	2	14	강원 속초시
1189402	115746	4	4	4	4	4	4	4	932060	75000	56	4	2	11	강원 속초시
1189603	303673	5	4	4	4	3	3	4	932060	27500	24	2	1	4	강원 속초시
1189604	303673	5	4	4	4	3	3	4	932060	27500	23	2	1	4	강원 속초시
1191101	301759	4	4	5	3	2	3	4	932060	100000	42	3	3	9	강원 속초시
1191102	301759	4	4	5	3	2	3	4	932060	100000	41	3	3	9	강원 속초시
1191302	112877	5	5	4	4	4	4	5	932060	100000	76	5	3	15	강원 속초시
1192703	101586	5	5	5	4	4	4	4	932060	150000	34	3	3	9	강원 속초시
1196401	115517	5	4	4	4	4	4	4	932060	50000	63	5	2	14	강원 속초시
1196402	115517	5	4	4	4	4	4	4	932060	50000	57	4	2	11	강원 속초시
1199701	110499	4	4	4	4	4	4	4	932060	140000	43	3	3	9	강원 속초시
1199702	110499	4	4	4	4	4	4	4	932060	140000	42	3	3	9	강원 속초시
1202603	105144	4	3	3	3	3	3	3	932060	50000	18	1	2	2	강원 속초시
1202701	117427	4	4	4	4	4	4	4	932060	70000	73	5	2	14	강원 속초시
1205701	116265	5	5	5	4	4	4	4	932060	62500	48	4	2	11	강원 속초시
1205702	116265	5	5	5	4	4	4	4	932060	62500	45	3	2	8	강원 속초시
1208802	100346	4	4	4	4	4	4	4	932060	0	75	5	1	13	강원 속초시
1211002	112940	5	4	4	3	4	4	4	932060	30000	55	4	1	10	강원 속초시
1212701	118912	4	4	4	4	4	4	4	932060	75000	65	5	2	14	강원 속초시
1213001	112997	5	4	5	4	4	5	5	932060	16667	78	5	1	13	강원 속초시
1213002	112997	5	4	5	4	4	5	5	932060	16667	71	5	1	13	강원 속초시
1213401	113047	4	3	3	4	4	4	4	932060	710000	60	5	3	15	강원 속초시
1213803	114697	4	5	4	5	5	4	4	932060	100000	27	2	3	6	강원 속초시
1214401	113253	4	4	4	4	4	4	4	932060	400000	68	5	3	15	강원 속초시
1220601	120578	4	3	3	4	3	4	4	932060	93750	56	4	2	11	강원 속초시
1220602	120578	4	3	3	4	3	4	4	932060	93750	53	4	2	11	강원 속초시
1220603	120578	4	3	3	4	3	4	4	932060	93750	23	2	2	5	강원 속초시
1220604	120578	4	3	3	4	3	4	4	932060	93750	21	2	2	5	강원 속초시
1220901	120721	4	3	3	3	3	4	4	932060	50000	71	5	2	14	강원 속초시
1220902	120721	4	3	3	3	3	4	4	932060	50000	67	5	2	14	강원 속초시
1238301	122150	5	4	4	4	4	4	4	932060	8333	71	5	1	13	강원 속초시
1238302	122150	5	4	4	4	4	4	4	932060	8333	63	5	1	13	강원 속초시
1252404	117135	4	3	4	3	3	3	4	932060	66667	34	3	2	8	강원 속초시
1252501	115062	4	4	3	3	3	4	4	932060	50000	58	4	2	11	강원 속초시
1252502	115062	4	4	3	3	3	4	4	932060	50000	56	4	2	11	강원 속초시
1257101	112507	5	4	4	4	4	4	4	932060	40000	70	5	1	13	강원 속초시
1269501	113825	4	4	4	4	4	4	4	932060	75000	62	5	2	14	강원 속초시
1269502	113825	4	4	4	4	4	4	4	932060	75000	58	4	2	11	강원 속초시
1304201	117135	4	3	4	3	3	3	4	932060	66667	35	3	2	8	강원 속초시
1500501	108066	4	4	4	3	3	4	4	932060	125000	41	3	3	9	강원 속초시
1500502	108066	4	4	4	3	3	4	4	932060	125000	46	4	3	12	강원 속초시
1503101	123000	5	5	5	5	5	5	5	932060	16667	57	4	1	10	강원 속초시
1503102	123000	5	5	5	5	5	5	5	932060	16667	52	4	1	10	강원 속초시
1503103	123000	5	5	5	5	5	5	5	932060	16667	23	2	1	4	강원 속초시
1503104	123000	5	5	5	5	5	5	5	932060	16667	20	2	1	4	강원 속초시
1505201	109865	4	4	4	3	4	4	4	932060	62500	38	3	2	8	강원 속초시
1505202	109865	4	4	4	3	4	4	4	932060	62500	33	3	2	8	강원 속초시
1505901	302692	5	4	4	4	4	4	4	932060	62500	39	3	2	8	강원 속초시
1505901	116785	5	4	4	4	4	4	4	932060	58333	39	3	2	8	강원 속초시
1505902	302692	5	4	4	4	4	4	4	932060	62500	32	3	2	8	강원 속초시
1505902	116785	5	4	4	4	4	4	4	932060	58333	32	3	2	8	강원 속초시
1507101	106890	5	4	3	4	3	4	4	932060	0	78	5	1	13	강원 속초시
1507902	118355	4	3	4	3	3	3	4	932060	25000	70	5	1	13	강원 속초시
1507904	118355	4	3	4	3	3	3	4	932060	25000	46	4	1	10	강원 속초시
1508401	118399	4	3	4	3	3	4	4	932060	8333	68	5	1	13	강원 속초시
1508402	118399	4	3	4	3	3	4	4	932060	8333	62	5	1	13	강원 속초시
1508402	118423	4	3	4	3	4	3	4	932060	50000	62	5	2	14	강원 속초시
1509001	302399	5	4	4	4	4	4	4	932060	100000	35	3	3	9	강원 속초시
1509701	118182	4	4	4	4	4	4	4	932060	250000	37	3	3	9	강원 속초시
1509702	118182	4	4	4	4	4	4	4	932060	250000	36	3	3	9	강원 속초시
1510704	105126	4	3	4	4	3	4	4	932060	75000	34	3	2	8	강원 속초시
1510704	900219	4	3	4	4	3	4	4	932060	75000	34	3	2	8	강원 속초시
1512501	110011	4	4	4	4	4	4	4	932060	2500	59	4	1	10	강원 속초시
1512502	110018	5	4	4	4	4	4	4	932060	500000	57	4	3	12	강원 속초시
1512602	119202	5	5	5	4	4	4	5	932060	20000	42	3	1	7	강원 속초시
1512801	119080	5	4	4	4	4	4	4	932060	0	69	5	1	13	강원 속초시
1512801	119081	5	4	4	4	4	4	4	932060	100000	69	5	3	15	강원 속초시
1512802	119080	5	4	4	4	4	4	4	932060	0	68	5	1	13	강원 속초시
1512802	119081	5	4	4	4	4	4	4	932060	100000	68	5	3	15	강원 속초시
1513303	104617	4	5	4	5	5	4	5	932060	100000	34	3	3	9	강원 속초시
1513303	900187	4	5	4	5	5	4	5	932060	100000	34	3	3	9	강원 속초시
1514502	110406	4	4	4	4	4	4	5	932060	100000	54	4	3	12	강원 속초시
1514903	300342	5	5	5	5	5	5	5	932060	175000	37	3	3	9	강원 속초시
1514905	300342	5	5	5	5	5	5	5	932060	175000	39	3	3	9	강원 속초시
1515801	120978	4	4	4	4	4	4	4	932060	25000	64	5	1	13	강원 속초시
1515802	120978	4	4	4	4	4	4	4	932060	25000	61	5	1	13	강원 속초시
1515803	120978	4	4	4	4	4	4	4	932060	25000	36	3	1	7	강원 속초시
1515804	120978	4	4	4	4	4	4	4	932060	25000	34	3	1	7	강원 속초시
1516101	103918	4	4	4	4	4	4	4	932060	50000	47	4	2	11	강원 속초시
1516102	103918	4	4	4	4	4	4	4	932060	50000	46	4	2	11	강원 속초시
1516103	103918	4	4	4	4	4	4	4	932060	50000	18	1	2	2	강원 속초시
1516104	103918	4	4	4	4	4	4	4	932060	50000	17	1	2	2	강원 속초시
1517001	108913	4	3	3	4	3	3	4	932060	100000	69	5	3	15	강원 속초시
1522501	104199	5	5	5	5	5	4	5	932060	37500	48	4	1	10	강원 속초시
1522502	104199	5	5	5	5	5	4	5	932060	37500	45	3	1	7	강원 속초시
1522503	104199	5	5	5	5	5	4	5	932060	37500	15	1	1	1	강원 속초시
1524301	303258	5	4	4	4	4	4	4	932060	75000	55	4	2	11	강원 속초시
1524302	303258	5	4	4	4	4	4	4	932060	75000	48	4	2	11	강원 속초시
1524601	118062	5	3	4	4	4	4	4	932060	62500	57	4	2	11	강원 속초시
1524602	118062	5	3	4	4	4	4	4	932060	62500	56	4	2	11	강원 속초시
1524603	105136	4	4	4	4	4	4	5	932060	75000	27	2	2	5	강원 속초시
1524603	900220	4	4	4	4	4	4	5	932060	75000	27	2	2	5	강원 속초시
1525701	120881	4	4	3	4	3	3	4	932060	50000	60	5	2	14	강원 속초시
1525702	120881	4	4	3	4	3	3	4	932060	50000	60	5	2	14	강원 속초시
1525702	120886	4	4	4	4	4	3	5	932060	150000	60	5	3	15	강원 속초시
1525704	120886	4	4	4	4	4	3	5	932060	150000	29	2	3	6	강원 속초시
1525802	109061	4	4	4	3	4	4	4	932060	60000	63	5	2	14	강원 속초시
1525901	108436	4	4	4	3	3	3	4	932060	75000	52	4	2	11	강원 속초시
1525901	121281	4	4	3	4	4	3	4	932060	41667	52	4	1	10	강원 속초시
1525902	108436	4	4	4	3	3	3	4	932060	75000	50	4	2	11	강원 속초시
1525902	121281	4	4	3	4	4	3	4	932060	41667	50	4	1	10	강원 속초시
