HID, ,sex,age,sr_type,sido,ara_size,school1,school2,occ0,occ1,occ2,fac,marry,inc1_1,inc2_1,wt
12212,1221209,2,33,2,12,2,6,1,,11,9,6,2,10800,900,3358.7985812539100000
12215,1221501,1,78,2,12,2,2,1,,16,14,3,2,1100,92,4061.7214112294300000
12215,1221502,2,68,2,12,2,4,1,,16,14,3,2,1100,92,4240.0415999887600000
12216,1221601,1,67,2,12,2,3,1,,6,1,2,2,2800,233,6182.5988723478400000
12216,1221602,2,61,2,12,2,3,1,,9,5,2,2,2800,233,8017.9596412960800000
12217,1221701,2,56,2,12,2,6,1,,2,8,2,4,4800,400,13750.7801643216000000
12217,1221702,1,28,2,12,2,6,2,,14,12,2,1,4800,400,19491.3275843882000000
12219,1221901,1,61,2,12,2,3,1,,16,14,3,2,1500,125,10984.3542972046000000
12219,1221902,2,58,2,12,2,3,1,,11,9,3,2,1500,125,12216.4352508864000000
12220,1222001,1,79,2,12,2,2,1,,16,14,2,2,1350,113,3999.9886765779100000
12220,1222002,2,80,2,12,2,2,1,,11,9,2,2,1350,113,3796.7770642890400000
12221,1222101,1,59,2,12,2,3,1,,9,5,4,2,6200,517,5481.5569516747800000
12221,1222102,2,55,2,12,2,3,1,,16,14,4,2,6200,517,5203.0771568379400000
12221,1222104,1,32,2,12,2,8,2,,14,12,4,1,6200,517,4633.8148308321800000
12223,1222301,1,58,2,12,2,4,1,,3,6,2,2,5000,417,13055.3458011750000000
12223,1222302,2,55,2,12,2,4,1,,11,9,2,2,5000,417,12392.0944562949000000
12224,1222401,1,66,2,12,2,4,1,,5,2,2,2,3500,292,6182.5988723478400000
12224,1222402,2,62,2,12,2,4,1,,11,9,2,2,3500,292,8017.9596412960800000
12230,1223001,1,89,1,12,2,4,1,,16,14,2,2,1260,105,4346.4087347931500000
12230,1223002,2,69,1,12,2,4,1,,11,9,2,2,1260,105,4537.2274413323800000
12231,1223101,1,69,1,12,2,3,1,,9,5,2,2,1560,130,6194.6199819697300000
12231,1223102,2,65,1,12,2,3,1,,11,9,2,2,1560,130,5879.9144125705000000
12232,1223201,2,69,1,12,2,4,1,,11,9,1,3,1200,100,4356.2858642511800000
12233,1223301,2,70,1,12,2,3,1,,4,3,2,3,3840,320,5074.3605975697100000
12233,1223303,1,42,1,12,2,4,1,,3,6,2,1,3840,320,11241.9407263151000000
12234,1223401,1,68,1,12,2,4,1,,9,5,3,2,1800,150,6609.3895417176000000
12234,1223402,2,61,1,12,2,4,1,,11,9,3,2,1800,150,8571.4470068752400000
12236,1223601,1,29,1,12,2,5,1,,5,2,1,1,7500,625,53485.2091634280000000
12240,1224001,1,60,2,12,2,6,1,,2,8,4,2,12500,1042,4888.6543956210900000
12240,1224002,2,60,2,12,2,6,1,,3,6,4,2,12500,1042,4640.2958571396400000
12240,1224003,2,30,2,12,2,6,1,,2,8,4,1,12500,1042,4596.1484283169000000
12240,1224004,1,27,2,12,2,6,2,,14,12,4,1,12500,1042,7706.7874663434800000
12242,1224201,2,75,2,12,2,3,1,,11,9,1,3,1100,92,11397.8554053830000000
12247,1224701,1,57,2,12,2,7,1,,2,8,5,2,12000,1000,4926.6456741088600000
12247,1224702,2,56,2,12,2,6,1,,4,3,5,2,12000,1000,4676.3570629250500000
12247,1224703,1,28,2,12,2,6,1,,2,8,5,1,12000,1000,6628.5989831716900000
12247,1224704,1,26,2,12,2,6,2,,14,12,5,1,12000,1000,6628.5989831716900000
12247,1224705,1,22,2,12,2,6,4,,14,12,5,1,12000,1000,6994.7635174867900000
12249,1224901,1,65,1,12,3,4,1,,6,1,2,2,2000,167,7315.9236124813700000
12249,1224902,2,64,1,12,3,4,1,,16,14,2,2,2000,167,9487.7221496669700000
12250,1225001,1,59,1,12,3,3,1,,5,2,4,2,3800,317,5134.0765687661800000
12250,1225002,2,53,1,12,3,3,1,,16,14,4,2,3800,317,6182.3818732256300000
12252,1225201,1,67,1,12,3,3,1,,6,1,3,2,3300,275,6314.3197400576000000
12252,1225202,2,59,1,12,3,3,1,,5,2,3,2,3300,275,9594.7352287123500000
12253,1225301,1,66,1,12,3,4,1,,6,1,2,2,2200,183,6127.6983692486700000
12253,1225302,2,61,1,12,3,3,1,,11,9,2,2,2200,183,7946.7614239728100000
12254,1225401,1,71,1,12,3,2,1,,16,14,2,2,1750,146,5930.3820922696200000
12254,1225402,2,65,1,12,3,4,1,,4,3,2,2,1750,146,5985.6293839303700000
12255,1225501,1,70,1,12,3,4,1,,5,2,2,2,2700,225,5762.7073834232000000
12255,1225502,2,63,1,12,3,4,1,,16,14,2,2,2700,225,7946.7614239728100000
12256,1225602,2,77,1,12,3,2,1,,9,5,1,2,860,72,3423.3203372886800000
12257,1225701,2,73,1,12,3,2,1,,9,5,1,3,800,67,11428.8957468978000000
12258,1225801,1,55,1,12,3,4,1,,6,1,4,2,2500,208,5126.0132107382700000
12258,1225802,2,57,1,12,3,3,1,,4,3,4,2,2500,208,4865.5961212430800000
12259,1225901,2,79,1,12,3,2,1,,9,5,1,3,850,71,9023.4438037884800000
12260,1226001,2,79,1,12,3,2,1,,6,1,1,3,1000,83,9023.4438037884800000
12261,1226101,1,69,1,12,3,4,1,,6,1,3,2,2400,200,6041.3779266815500000
12261,1226102,2,45,1,12,3,4,1,,6,1,3,2,2400,200,12305.3181102421000000
