PID,M_ID,nature,culture,traffic,accom,food,shopping,info,facility,kind,program,price,cong,total
1280401,114898,4,4,4,4,4,4,4,4,4,4,4,4,4
1280401,114899,4,4,4,4,4,4,4,4,4,4,4,4,4
1280601,109067,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108930,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108936,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108938,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108943,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108946,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108948,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108952,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108956,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108960,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108962,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108964,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108967,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,108966,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,114900,4,4,4,4,4,4,4,4,4,4,4,4,4
1280801,114901,4,4,4,4,4,4,4,4,4,4,4,4,4
1280902,108986,4,4,4,4,4,4,4,4,4,4,4,4,4
1280903,108986,4,4,4,4,4,4,4,4,4,4,4,4,4
1280905,108986,4,4,4,4,4,4,4,4,4,4,4,4,4
1281001,108969,4,4,4,4,4,4,4,4,4,4,4,4,4
1281001,108972,4,4,4,4,4,4,4,4,4,4,4,4,4
1281001,114904,4,4,4,4,4,4,4,4,4,4,4,4,4
1281002,108969,4,4,4,4,4,4,4,4,4,4,4,4,4
1281002,108972,4,4,4,4,4,4,4,4,4,4,4,4,4
1281002,114904,4,4,4,4,4,4,4,4,4,4,4,4,4
1281201,108976,4,4,4,4,4,4,4,4,4,4,4,4,4
1281201,114905,4,4,4,4,4,4,4,4,4,4,4,4,4
1281201,114906,4,4,4,4,4,4,4,4,4,4,4,4,4
1281202,108976,4,4,4,4,4,4,4,4,4,4,4,4,4
1281202,114905,4,4,4,4,4,4,4,4,4,4,4,4,4
1281202,114906,4,4,4,4,4,4,4,4,4,4,4,4,4
1281301,109248,4,4,4,4,4,4,4,4,4,4,4,4,4
1281303,121137,4,5,3,4,5,3,4,4,4,4,4,4,4
1300301,103973,4,4,4,3,4,4,4,4,4,4,4,4,3
1300301,120464,4,4,4,4,4,4,4,4,4,4,4,4,4
1300501,104093,4,4,4,5,3,4,3,3,4,4,3,4,4
1300501,104095,4,4,4,3,4,4,4,3,4,4,4,4,4
1300501,104098,4,4,4,5,3,4,4,3,4,4,4,4,4
1300501,119893,4,4,4,4,4,3,4,4,4,4,4,4,4
1300501,119893,4,4,4,4,4,3,4,4,4,4,4,4,4
1300501,119894,4,4,3,4,4,4,3,4,4,4,4,4,4
1300901,301466,4,4,3,5,4,4,4,3,3,3,4,4,3
1300901,301466,4,4,3,5,4,4,4,3,3,3,4,4,4
1300901,301466,4,4,3,5,4,4,4,3,3,3,4,4,3
1300901,121401,4,5,5,4,4,4,4,5,3,4,4,4,4
1300901,302898,4,4,4,5,5,5,5,3,3,5,4,5,5
1300901,302898,4,4,4,4,5,5,5,3,3,4,4,5,4
1300901,302898,4,4,4,5,5,5,5,3,3,5,4,5,5
1300901,302899,4,4,4,5,4,4,5,5,5,4,4,5,4
1300901,121406,4,4,5,5,4,4,4,4,4,4,4,4,4
1300901,121418,4,4,4,5,5,4,4,4,4,4,4,4,4
1300901,121426,4,4,3,4,4,4,3,3,4,4,4,4,4
1301101,115299,5,4,3,4,4,3,4,4,4,3,4,4,5
1301201,110109,4,5,5,5,5,5,4,4,4,5,5,5,5
1301201,119255,5,4,5,5,5,5,4,4,5,5,4,5,5
1301201,119260,5,4,4,5,5,5,5,5,5,5,4,5,5
1301201,119261,5,4,5,5,5,5,4,4,4,5,3,3,5
1301201,119263,4,4,4,5,5,5,4,5,5,5,4,5,5
1301201,119265,5,5,4,5,5,5,4,5,5,5,4,5,5
1301301,107930,5,5,5,5,5,4,4,4,4,5,4,5,5
1301301,107935,5,5,5,5,4,4,5,5,5,5,4,5,5
1301301,115322,5,5,5,5,4,4,5,5,5,5,4,5,5
1301301,115323,5,5,4,5,5,4,5,5,5,5,4,5,5
1301301,115324,5,5,5,5,4,5,5,5,5,5,4,5,5
1301303,123336,5,4,4,4,5,4,4,4,4,4,4,4,4
1301304,123336,5,4,4,4,5,4,4,4,4,4,4,4,4
1301401,105836,4,4,4,4,4,4,4,4,4,4,4,4,4
1301401,105837,4,4,4,4,3,3,4,4,3,4,1,3,4
1301401,105874,5,5,5,5,4,5,5,5,5,4,4,4,5
1301401,105878,4,4,4,4,4,4,4,4,4,4,4,4,4
1301401,105889,4,4,4,4,4,4,4,4,4,4,4,3,4
1301401,105895,4,4,4,4,4,4,4,2,3,4,3,3,4
1301401,115137,4,4,3,4,4,4,4,4,3,4,2,3,4
1301401,115140,5,5,4,5,4,5,4,4,4,4,4,4,5
1301401,115300,4,5,4,5,4,5,4,4,4,4,4,4,5
1301401,115300,4,4,4,4,4,4,4,4,4,4,4,4,4
1301401,115302,4,4,4,4,4,4,4,3,3,2,3,3,4
1301401,115303,5,5,4,4,4,4,4,4,4,4,3,1,5
1301401,115306,4,4,4,4,4,4,4,4,2,4,4,4,4
1301501,106863,4,4,4,4,4,4,4,4,4,4,4,4,4
1301501,106872,4,4,4,4,4,4,4,4,4,4,4,4,4
1301501,106873,4,4,4,4,4,4,4,4,4,4,4,4,4
1301501,106873,4,4,4,4,4,4,4,4,4,4,4,4,4
1301501,115530,4,4,4,4,4,4,4,4,4,4,4,4,4
1301501,115531,4,4,4,4,4,4,4,4,4,4,4,4,4
1301501,115532,4,4,4,4,4,4,4,4,4,4,4,4,4
1301501,115533,4,4,4,4,4,4,4,4,4,4,4,4,4
1301501,115534,4,4,4,4,4,4,4,4,4,4,4,4,4
1302001,104834,5,4,4,4,5,4,4,4,5,4,4,4,4
1302001,118621,4,4,5,5,5,4,4,5,5,5,4,4,4
1302001,118628,4,4,5,5,4,4,5,5,4,4,4,4,4
1302101,108258,4,4,4,4,4,4,4,4,4,4,4,4,4
1302101,108259,4,4,4,4,4,4,4,3,3,4,4,4,4
1302101,119438,5,5,5,4,4,5,4,4,4,5,3,4,5
1302101,119442,4,4,4,4,4,4,4,4,4,4,4,4,4
1302101,119443,4,4,4,4,4,4,4,4,4,4,4,4,4
1302101,119446,4,4,4,4,4,4,3,4,4,4,4,4,4
1302101,119448,4,4,4,4,4,4,3,4,4,4,4,4,4
1302101,119451,4,4,4,4,4,4,4,4,4,4,4,4,4
1302101,119454,4,4,4,4,4,4,3,4,4,4,4,4,4
1302201,103293,4,4,4,4,4,4,4,4,4,4,4,4,4
1302201,103296,4,4,4,4,4,4,4,4,4,4,4,4,4
1302201,103298,5,5,5,4,4,4,5,5,5,4,4,4,5
1302201,112444,4,4,4,4,4,4,4,4,4,4,4,4,4
1302203,103293,4,4,4,4,4,4,4,4,4,4,4,4,4
1302203,103296,4,4,4,4,4,4,4,4,4,4,4,4,4
1302203,112444,4,4,4,4,4,4,4,4,4,4,4,4,4
1302301,107608,4,4,4,4,4,4,4,3,4,4,4,4,4
1302301,107611,4,5,4,4,3,4,4,4,3,4,4,4,4
1302301,107614,2,3,4,3,3,4,4,4,4,3,3,4,3
1302301,107632,4,4,4,4,4,3,4,4,3,3,4,4,4
1302301,116467,4,5,4,4,3,4,4,4,4,4,3,4,4
1302301,116471,3,3,4,4,3,2,3,3,3,4,3,3,4
1302301,116473,3,3,4,3,4,3,4,4,4,3,3,4,3
1302301,116476,4,5,3,4,4,4,4,4,3,3,4,4,4
1302301,116477,3,4,4,3,4,3,4,3,4,4,3,3,3
1302401,301516,5,4,4,5,4,4,4,4,4,4,3,4,4
1302401,302228,4,4,3,4,4,4,3,2,4,4,4,3,4
1302401,302231,4,4,3,4,4,4,4,4,3,4,2,3,4
1302401,302237,3,4,3,4,3,4,4,3,4,4,4,3,4
1302401,302265,3,3,3,3,4,3,4,4,4,3,3,3,3
1302401,302255,4,4,4,4,4,4,4,4,4,4,4,4,4
1302401,302274,4,4,3,3,3,4,3,3,3,4,3,3,4
1302401,303794,4,4,4,4,4,4,4,4,4,4,4,4,4
1302401,303797,5,4,3,4,3,4,4,4,4,4,3,3,4
1302401,303800,4,4,4,4,3,4,4,2,3,4,3,3,4
1302401,303801,3,3,3,3,4,3,4,4,4,3,3,3,3
1302401,303805,4,4,3,4,3,4,4,4,4,4,4,3,4
1302401,303808,4,4,4,4,4,4,4,3,3,4,3,3,4
1302401,303302,4,4,4,4,4,3,3,4,4,4,4,4,4
1302401,303809,3,3,3,3,2,3,4,4,4,3,4,3,3
1302401,303818,3,3,3,3,4,3,3,3,3,3,3,3,3
1302401,303819,4,4,3,4,3,4,3,3,3,4,3,3,4
1302401,303821,3,4,3,3,3,3,4,3,3,3,3,3,3
1302401,303307,3,3,4,3,4,3,4,4,4,3,4,3,3
1302401,303826,3,3,4,3,4,3,4,4,3,3,4,3,3
1302401,303827,3,3,3,3,3,4,4,4,4,4,3,2,3
1302501,302389,5,5,5,5,4,5,4,4,3,5,4,4,5
1302501,302398,5,5,5,5,4,5,5,5,5,5,4,4,5
1302501,116487,4,5,3,4,4,5,4,4,4,4,3,3,5
1302501,302400,5,5,5,5,4,5,5,5,5,5,3,4,5
1302501,116498,4,4,3,4,4,4,4,4,3,4,3,3,4
1302501,116500,4,3,3,3,4,4,4,3,3,4,3,3,3
1302501,116502,4,4,4,4,4,4,4,4,4,4,3,3,4
1302801,110526,5,4,4,4,4,4,4,4,4,4,4,4,4
1302801,110527,4,4,4,4,4,4,4,4,4,4,4,4,4
1302801,113482,4,4,4,3,4,4,4,4,4,4,4,4,4
1302801,113484,4,4,4,5,5,5,5,5,5,5,5,5,5
1302801,113490,4,4,5,5,5,5,5,5,5,5,5,5,5
1302901,105793,4,4,4,4,4,3,4,4,3,4,4,4,4
1302901,105796,4,3,4,4,4,3,3,4,4,3,4,4,4
1302901,120791,4,4,4,5,3,4,4,4,3,4,4,4,4
1302901,120782,5,4,4,4,4,4,4,4,4,4,4,4,4
1302901,120790,4,4,4,4,4,4,4,4,4,4,4,4,4
1303001,120092,4,4,4,5,4,3,4,4,4,4,3,4,4
1303001,120096,5,3,4,4,4,4,4,3,4,4,4,4,4
1303601,121152,5,4,4,4,4,4,4,4,4,4,4,4,4
1303701,300207,4,4,4,4,4,4,4,4,4,4,4,4,4
1303701,302211,3,3,3,4,3,3,3,3,3,3,3,3,4
1303901,101592,4,4,4,4,3,4,4,4,4,4,4,3,4
1303901,101593,4,4,4,4,4,4,4,4,4,4,3,3,4
1303901,101594,3,4,4,4,3,4,4,4,4,4,3,3,4
1304101,119117,4,4,4,4,4,4,4,4,4,4,4,4,4
1304101,119106,5,4,4,4,3,4,4,4,4,4,3,3,4
1304101,119111,5,4,4,4,4,4,4,4,4,4,3,4,4
1304201,108232,4,4,4,4,4,3,3,3,4,4,4,3,4
1304201,108234,4,3,3,4,3,3,4,4,4,3,3,3,4
1304201,117135,4,4,3,3,4,3,3,3,3,4,4,4,4
1304501,107984,3,4,4,4,4,4,4,4,3,3,4,4,4
1305501,104908,4,4,4,4,4,4,4,4,4,4,4,4,4
1305501,104912,4,3,4,4,4,3,3,3,3,3,3,3,4
1305501,104918,4,3,3,4,4,3,3,3,3,3,3,3,4
1305501,104921,3,3,4,4,3,3,3,3,3,3,3,3,4
1305501,104926,4,3,4,3,4,4,4,4,4,3,4,4,3
1305501,104934,4,4,4,3,3,3,3,3,3,3,3,3,4
1305501,104940,4,3,3,4,3,3,4,4,3,3,3,3,4
1305501,104945,4,4,3,4,3,4,4,4,4,3,3,4,4
1305501,118934,4,4,4,4,4,4,4,4,4,4,4,4,4
1305501,118952,4,4,4,4,4,4,4,4,4,4,4,4,4
1305501,118941,4,4,4,4,4,4,3,4,3,4,4,4,4
1305501,118947,4,4,4,4,4,4,3,4,4,3,4,4,4
1305501,118949,4,4,4,4,4,4,4,4,4,4,4,4,4
1305601,302263,3,3,3,2,3,3,3,3,3,3,3,3,2
1305601,302254,3,3,3,3,3,3,3,3,3,3,3,3,3
1305601,302235,4,4,3,4,2,4,4,4,3,3,2,3,4
1305601,302238,4,4,4,4,4,4,4,4,4,4,4,4,4
1305601,302226,3,3,3,4,3,3,3,3,3,3,3,3,4
1305601,302229,3,3,3,4,3,3,3,3,3,3,3,3,4
1305701,110024,5,5,5,4,4,4,5,5,4,4,4,4,4
1305701,119250,4,4,4,4,3,4,4,4,3,4,3,3,4
1305702,110025,5,5,5,4,4,4,5,5,4,4,4,5,4
1305702,119250,4,4,4,4,3,4,4,4,3,4,3,3,4
1306201,302095,4,4,4,4,4,4,4,4,4,4,4,4,4
1306201,302083,4,4,3,4,4,4,3,4,4,4,3,3,4
1306201,302089,5,4,3,4,3,4,4,4,4,4,3,3,4
1306201,302094,4,4,3,4,3,4,4,4,4,4,3,3,4
1306201,117941,4,4,3,4,4,4,4,3,4,4,3,3,4
1306201,117944,4,4,3,4,4,4,4,4,4,4,3,3,4
1306201,117946,4,4,4,4,4,4,4,4,4,4,3,4,4
1306801,107852,5,4,4,4,4,4,4,4,4,4,4,4,4
1306801,107854,5,4,4,5,4,4,4,4,4,4,4,4,4
1307001,114321,5,4,4,5,5,5,4,5,4,5,4,4,5
1307201,110037,4,3,4,4,4,4,4,4,4,4,3,3,4
1307201,117802,5,4,5,4,4,4,4,4,4,4,4,3,4
1307201,117803,3,3,4,4,4,4,3,3,3,4,3,3,4
1308101,106917,5,5,5,5,5,5,5,5,5,5,5,5,5
1308201,101783,3,3,3,3,3,3,3,3,3,3,3,3,3
1308201,117680,5,5,5,5,5,5,5,5,5,5,5,5,5
1308301,100781,4,4,4,4,4,4,4,4,4,4,4,4,4
1308301,117599,3,3,3,3,3,2,2,2,3,3,2,2,3
1308301,100777,4,4,4,4,4,4,4,4,4,4,4,4,4
1308301,117595,5,5,4,4,3,3,3,4,4,3,3,3,4
1308301,117600,5,4,4,3,4,3,4,4,4,4,2,3,4
1308401,120277,5,5,5,4,4,5,5,5,4,4,4,4,5
1308501,118185,5,5,4,4,4,5,5,5,5,5,4,4,5
1308501,118188,4,4,4,5,4,4,4,4,4,4,4,4,4
1308601,301716,4,4,4,4,4,4,4,3,4,4,4,5,4
1308601,301717,4,3,5,4,4,4,4,3,4,4,3,5,4
1308701,103837,4,4,4,4,3,3,3,3,3,4,3,3,4
1308701,103838,4,4,4,4,4,4,3,4,3,4,3,4,4
1308701,112619,4,4,4,4,3,3,3,3,3,4,3,4,4
1308701,112620,4,4,4,4,3,4,2,2,3,4,3,3,4
1308901,301114,5,5,3,5,5,5,4,4,4,5,4,4,5
1308901,303657,5,5,5,5,5,5,5,5,5,5,5,5,5
1308902,300274,5,5,3,5,4,5,4,4,4,5,4,3,5
1308902,301117,3,3,4,3,4,3,4,4,4,3,4,3,3
1308902,303660,5,5,5,5,4,5,4,4,4,5,4,5,5
1309001,300536,3,3,3,3,4,2,3,2,3,3,2,2,3
1309001,300540,4,3,3,4,4,3,3,3,4,4,3,3,4
1309001,303339,3,3,4,4,3,3,3,4,4,3,3,4,4
1309001,302925,4,3,3,4,4,3,3,3,4,5,3,3,4
1309001,302922,4,3,3,4,3,3,3,4,3,3,3,3,4
1309301,112733,4,4,4,4,4,4,3,4,3,4,3,3,4
1309401,100507,4,4,5,5,4,4,4,5,4,4,4,4,4
1309501,114361,5,4,4,4,4,4,4,4,4,4,4,5,4
1309501,114363,5,5,5,5,4,5,5,4,4,5,4,3,5
1309501,114364,5,5,4,5,5,5,4,5,5,5,4,4,5
1309501,114365,4,4,3,3,4,4,4,4,4,4,3,3,4
1309501,114368,4,4,4,4,4,4,4,4,4,4,4,5,5
1309501,114369,5,5,4,4,3,5,4,4,4,4,4,4,5
1309601,101882,4,4,3,4,4,4,4,4,4,4,3,3,4
1309701,302287,4,4,4,4,3,3,3,4,3,3,3,2,4
1309701,116354,5,4,4,4,4,3,4,4,4,4,4,4,5
1310003,302514,5,5,3,5,4,5,5,5,5,5,4,4,5
1310003,302520,5,5,5,5,4,5,5,5,5,5,5,3,5
1310003,302522,5,5,4,5,5,5,5,5,5,5,4,4,5
1310003,118733,4,4,4,4,4,4,4,4,4,4,4,4,4
1310003,118738,3,4,4,4,5,4,4,5,4,4,4,4,4
1310003,118747,4,4,4,4,4,4,4,4,3,4,4,4,4
1310003,118749,4,3,3,3,3,3,4,4,3,3,4,3,3
1310201,118050,5,4,4,4,4,4,4,4,3,4,4,4,4
1310301,109361,4,3,4,4,4,4,3,3,4,4,4,4,4
1310301,114919,4,4,4,4,3,4,4,4,4,4,3,3,4
1310701,109193,4,4,5,4,4,4,4,4,4,4,4,4,4
1310701,109195,4,5,5,5,4,3,4,4,3,5,3,3,5
1310701,120195,5,4,5,4,4,4,5,5,4,4,3,4,4
1310701,120198,5,4,4,5,4,5,4,4,4,5,3,3,5
1310701,120199,5,5,5,5,5,5,4,5,4,5,3,3,4
1310801,115367,4,4,4,4,4,4,4,5,4,4,3,4,4
1310901,301705,5,5,4,5,5,5,5,5,5,5,5,4,5
1311001,102624,3,4,4,3,4,4,4,3,4,4,4,4,3
1311001,122630,4,4,4,4,4,4,4,4,4,4,4,4,4
1311001,102616,4,4,4,4,4,4,4,4,4,4,4,4,4
1311201,102475,4,4,4,4,4,4,4,4,4,4,3,3,4
1311201,102479,4,4,4,4,4,4,4,3,3,4,4,3,4
1311201,102480,5,5,5,4,5,5,4,4,5,4,4,4,4
1311201,102483,4,4,4,4,3,4,4,4,3,3,3,3,4
1311201,102488,4,4,4,4,4,4,4,4,4,4,4,4,4
1311201,102492,4,3,3,4,4,3,3,4,4,4,4,4,4
1311201,118382,4,4,4,4,4,4,4,4,4,4,4,4,4
1311201,118384,4,4,4,4,4,4,4,4,4,4,4,4,4
1311201,118386,4,4,4,4,4,4,4,4,4,4,4,4,4
1311501,302444,3,3,4,4,4,3,3,3,3,3,3,3,4
1311501,302449,4,3,2,5,5,3,4,4,4,5,3,1,4
1311501,302452,4,3,4,4,4,3,3,4,4,5,3,3,4
1311501,302439,4,3,4,4,5,3,3,4,4,3,3,3,4
1311501,302453,4,3,4,4,3,3,3,3,3,4,3,3,4
1311501,302441,5,3,4,4,4,3,3,4,4,5,4,4,4
1311501,123049,5,5,5,5,4,5,5,5,5,5,3,5,5
1311702,108306,5,4,3,4,4,4,5,3,3,4,3,3,4
1311702,123238,4,4,5,4,4,4,5,4,4,5,5,5,4
1311801,110410,5,5,5,5,5,5,5,5,5,5,5,5,5
1311801,122807,4,5,4,4,5,4,4,4,4,5,4,4,5
1311801,122807,4,5,4,4,5,4,4,4,4,5,4,4,5
1311801,122808,4,5,5,4,3,5,5,5,5,5,4,4,5
1311802,110410,5,5,5,5,5,5,5,5,5,5,5,5,5
1311802,122807,4,5,4,4,5,4,4,4,4,5,4,4,5
1311802,122807,4,5,4,4,5,4,4,4,4,5,4,4,5
1311802,122808,4,5,5,4,3,5,5,5,5,5,4,4,5
1311901,300377,5,5,5,4,5,5,5,5,5,4,5,5,4
1311901,300378,4,4,4,4,4,4,4,4,4,4,4,4,4
1311901,300481,4,4,4,4,4,4,4,4,4,4,4,4,4
1311901,300515,4,4,4,5,4,5,4,4,4,5,4,4,5
1311901,300675,4,4,4,4,3,4,3,3,3,4,3,3,4
1311901,300676,4,2,1,2,4,2,4,4,4,2,3,4,2
1311901,300780,4,4,1,4,4,4,4,4,4,4,3,3,4
1311901,300781,4,4,4,4,5,4,4,4,4,4,4,4,4
1311901,300782,4,4,4,4,4,4,4,3,4,4,3,3,4
1311901,300783,4,4,1,4,4,4,4,4,4,4,4,4,4
1311901,301052,5,5,5,5,4,5,5,5,5,5,4,4,5
1311901,301926,3,3,4,3,4,3,4,4,4,3,3,3,3
1311901,302768,4,4,4,4,4,4,4,4,4,4,3,4,4
1311901,302769,4,4,4,4,4,4,4,4,4,4,4,4,4
1311901,302770,4,4,4,4,4,4,4,4,4,4,4,4,4
1311901,302846,4,4,4,4,4,4,4,4,4,4,3,3,4
1311901,302884,5,4,4,4,3,4,3,2,3,4,3,3,4
1311901,302886,4,5,4,5,4,5,4,4,4,5,4,4,5
1311901,303692,4,4,4,4,4,4,4,4,4,4,4,4,4
1311901,303693,5,5,5,4,5,4,4,4,4,4,4,4,4
1311901,303694,3,3,4,3,4,3,4,4,4,3,4,4,3
1312001,104869,4,3,4,3,4,4,4,4,4,4,4,4,3
1312001,104890,3,3,4,3,4,3,3,3,3,3,3,3,3
1312001,104874,4,4,4,4,4,4,4,4,4,4,3,3,4
1312001,104881,4,4,4,4,4,4,4,4,4,4,4,4,4
1312401,110128,4,4,4,4,4,4,4,4,4,4,4,4,4
1312401,110129,4,4,4,4,4,4,4,4,4,4,4,4,4
1312401,110130,4,4,4,4,4,4,4,4,4,4,4,4,4
1312401,117170,4,4,4,4,4,4,4,4,4,4,4,4,4
1312401,117174,4,4,4,4,4,4,4,4,4,4,4,4,4
1312401,117959,4,4,4,4,4,4,4,4,4,4,4,4,4
1312401,117177,4,4,4,4,4,4,4,4,4,4,4,4,4
1312601,300694,5,5,5,4,4,5,5,5,5,5,5,5,4
1312601,300695,4,4,4,5,4,4,5,5,5,5,5,5,5
1312601,300696,5,4,5,5,4,5,5,5,5,5,5,5,5
1312601,300697,5,5,4,5,4,3,5,5,5,3,5,3,5
1312601,300699,5,5,5,5,4,5,5,5,5,2,5,5,5
1312601,300700,3,3,4,5,4,3,3,3,3,3,3,3,5
1312601,300868,3,3,5,5,5,5,4,4,4,5,4,5,5
1312601,300869,3,3,3,3,3,3,4,4,1,4,1,1,3
1312601,300871,5,5,4,5,5,5,4,5,5,4,4,4,5
1312601,301129,5,5,4,5,5,5,4,4,4,5,3,4,5
1312601,301936,5,4,5,4,5,5,4,5,4,4,3,4,4
1312601,301937,5,5,5,5,4,5,5,5,5,5,5,5,5
1312601,301938,5,5,5,5,5,5,5,5,5,5,5,5,5
1312601,301939,5,5,5,5,3,3,5,5,5,5,4,5,5
1312601,301942,5,5,5,5,3,4,4,4,4,5,4,4,5
1312601,301943,3,3,3,3,4,3,2,1,3,3,1,3,3
1312601,302794,3,3,2,4,3,4,4,4,3,3,3,3,4
1312601,302795,4,5,5,5,4,5,5,5,5,5,5,5,5
1312601,302797,5,5,5,5,4,5,4,4,5,5,2,3,5
1312601,302803,5,4,5,4,4,4,4,4,3,4,3,4,4
1312601,302805,4,4,3,4,5,4,4,5,4,4,4,4,4
1312601,302806,5,5,3,5,3,4,5,5,5,5,5,5,5
1312601,303139,5,5,2,4,5,5,5,5,5,5,4,2,4
1312601,303141,5,5,5,5,5,5,5,5,5,5,4,5,5
1312601,303142,5,5,5,5,5,5,5,5,5,5,5,3,5
1312601,303146,4,5,5,5,4,3,4,3,4,5,3,1,5
1312601,303149,5,5,5,5,5,5,4,5,5,5,5,5,5
1312601,303387,5,5,5,5,4,5,5,5,5,5,3,4,5
1312601,303391,4,4,5,4,4,3,4,4,4,4,3,4,4
1313501,103978,4,4,4,4,4,4,4,4,4,4,4,4,4
1313501,103979,4,4,4,3,4,4,4,4,4,3,4,4,3
1313501,120468,4,4,4,4,4,4,4,4,4,4,4,4,4
1313701,110768,4,5,4,5,3,5,4,4,4,4,4,4,5
1313701,110769,4,5,4,5,3,3,3,3,3,5,3,3,5
1319001,103910,4,4,4,4,3,4,4,3,4,4,4,4,4
1319001,120144,4,4,3,4,5,4,4,3,4,4,4,3,4
1319501,122471,4,4,4,4,4,3,3,3,4,4,4,4,4
1322401,121508,4,4,4,4,5,4,4,4,4,4,4,4,4
1322401,121516,4,4,4,4,4,4,4,4,4,4,4,4,4
1322401,121523,4,4,4,4,4,4,4,4,4,4,4,4,4
1322401,121526,4,4,4,4,4,4,4,4,4,4,4,4,4
1322401,121532,4,5,4,4,4,4,4,4,4,4,4,3,4
1322401,122931,4,4,4,4,4,4,4,4,4,4,4,4,4
1324101,107908,4,4,4,4,4,4,4,4,4,4,3,4,4
1324101,107951,4,4,3,4,4,4,4,4,4,4,3,4,4
1324101,107926,4,4,3,4,3,4,4,4,4,4,3,4,4
1324101,115305,4,4,3,4,4,4,4,4,4,4,3,3,4
1324101,115312,4,4,3,4,4,4,4,4,4,4,3,4,4
1324201,300334,4,4,3,5,3,4,4,4,4,4,4,1,5
1324201,300337,5,5,4,5,4,5,4,4,4,5,4,3,5
1324401,109177,4,4,4,4,3,4,4,4,4,4,3,4,4
1324401,109180,4,4,3,4,3,4,4,4,4,4,3,4,4
1324401,109174,4,4,4,4,3,4,3,3,3,4,3,3,4
1324401,120989,4,5,4,5,4,5,5,4,4,5,4,4,5
1324401,120992,4,4,4,4,4,4,4,4,4,4,4,4,4
1324401,120994,4,4,4,4,4,4,4,5,4,4,3,3,4
1324401,120982,4,4,3,3,4,4,4,4,4,4,4,3,4
1324401,120983,4,3,4,3,3,3,3,4,3,3,3,4,3
1324401,120987,4,4,4,4,4,4,4,4,4,4,4,4,4
1324501,302594,3,3,1,3,4,3,4,3,4,3,4,1,3
1324501,302627,3,3,1,3,4,3,4,4,4,3,2,1,3
1324501,302628,3,3,1,3,4,3,4,3,4,3,2,1,3
1324501,302630,4,4,2,4,5,4,4,4,4,4,3,2,4
1324501,302633,3,3,1,3,4,3,4,4,4,3,4,1,3
1324501,302635,3,3,1,3,5,3,4,3,4,3,3,1,3
1324501,302861,3,4,3,5,4,4,4,3,4,4,3,2,4
1324501,302864,3,3,2,4,4,3,4,2,4,3,3,2,3
1327001,109018,4,4,4,3,4,3,3,3,3,5,4,3,5
1327001,117846,4,4,5,5,4,4,4,4,4,4,4,4,4
1327001,117847,4,3,4,4,4,5,4,4,4,5,4,4,5
1327001,117848,4,3,5,5,4,4,4,4,4,4,4,4,4
1327401,101603,5,5,4,5,4,3,4,4,4,5,3,4,5
1327501,104556,5,4,4,4,4,4,3,3,4,4,3,3,4
1327501,104558,4,4,2,4,4,3,5,3,4,4,3,2,4
1327501,104566,4,4,3,5,3,4,3,4,4,4,4,4,4
1327501,119710,5,4,3,4,4,4,4,4,4,4,3,3,4
1327501,119715,4,3,4,3,4,3,4,4,4,3,4,4,3
1327501,119716,4,4,4,4,4,4,4,4,4,4,3,3,4
1327501,119717,4,4,3,4,4,4,4,4,4,4,4,4,4
1327501,119718,4,4,4,4,4,4,4,4,4,4,3,3,4
1327801,107055,4,4,4,5,4,3,3,3,4,4,4,4,5
1327801,107056,4,4,4,4,4,4,4,4,4,3,3,3,4
1327801,107057,4,5,4,5,4,5,5,5,5,5,3,3,5
1327801,107058,4,4,4,4,4,4,4,5,3,4,3,3,4
1327801,114989,4,4,5,4,4,4,4,5,5,4,4,4,4
1327801,115003,5,5,5,5,4,4,4,4,4,5,4,4,5
1327801,115015,5,5,5,5,5,4,4,5,5,4,5,4,5
1327801,115017,5,5,5,4,5,4,5,5,5,5,5,5,4
1327801,115033,5,5,4,4,4,4,4,4,4,4,4,4,5
1327801,115056,4,4,4,5,3,3,4,3,3,3,3,3,5
1327801,115110,4,4,4,5,4,5,4,4,4,4,4,4,5
1329201,104186,4,4,3,4,3,4,4,4,3,4,3,4,4
1329201,104188,5,4,4,4,4,4,4,4,3,4,3,4,4
1329201,115960,5,4,4,5,4,4,4,4,4,4,4,4,4
1329201,115965,5,4,4,4,4,4,4,4,3,4,3,4,4
1329301,101525,4,4,4,4,3,4,4,3,3,4,3,3,4
1329301,101528,4,4,4,4,4,4,4,4,4,4,3,3,4
1329301,101529,4,4,3,4,3,3,4,3,3,4,3,3,4
1329301,112625,4,4,3,4,4,4,4,4,3,4,3,4,4
