PID,M_ID,q6_1,q6_1_1
1128802,114743,936,390
1128901,100661,926,310
1128901,100657,932,60
1128901,114694,937,350
1128901,114695,938,80
1128901,114698,937,20
1128901,114717,937,20
1128901,114711,937,350
1128902,100663,937,20
1128902,100664,921,90
1128902,100665,921,90
1128902,100666,921,90
1128902,100657,932,60
1128902,114694,937,350
1128902,114695,938,80
1128902,114698,937,20
1128902,114725,938,360
1128902,114719,932,360
1128902,114711,937,350
1128903,100667,937,20
1129001,300477,937,360
1129001,300704,938,50
1129002,300477,937,360
1129002,300704,938,50
1129002,302815,937,20
1129002,303177,938,70
1129002,302814,937,20
1129201,113776,921,90
1129201,113778,938,100
1129201,113783,936,10
1129202,103156,911,230
1129202,103160,911,230
1129202,113776,921,90
1129202,113778,938,100
1129203,103182,938,50
1129203,900129,938,50
1129203,113790,921,40
1129203,113778,938,100
1129204,114165,937,20
1129205,103156,911,230
1129205,103160,911,230
1129205,103178,937,20
1129205,113776,921,90
1129205,114159,937,20
1129205,113778,938,100
1129301,102778,936,30
1129301,113639,937,330
1129302,102778,936,30
1129302,102785,938,80
1129302,102787,936,350
1129302,113639,937,330
1129302,113677,921,40
1129304,102778,936,30
1129304,113639,937,330
1129304,113692,937,20
1129304,113708,926,20
1129304,113703,922,40
1129401,101631,936,330
1129401,101634,926,20
1129402,101631,936,330
1129402,101634,926,20
1129402,113612,939,20
1129403,101646,938,100
1129403,101647,938,100
1129403,113631,938,100
1129403,113626,938,350
1129501,101567,937,20
1129501,112781,937,20
1129502,101567,937,20
1129502,112781,937,20
1129701,103203,937,10
1129701,103220,937,10
1129701,103223,926,30
1129701,103225,932,340
1129701,103232,937,20
1129701,114175,937,20
1129701,114177,926,40
1129701,114180,926,20
1129701,114183,937,20
1129702,103203,937,10
1129702,103220,937,10
1129702,103223,926,30
1129702,103225,932,340
1129702,103232,937,20
1129702,114175,937,20
1129702,114177,926,40
1129702,114180,926,20
1129702,114183,937,20
1129801,113663,938,330
1129801,113664,938,380
1129804,101603,921,90
1129902,113765,926,30
1129904,113750,911,220
1130001,114617,938,80
1130001,114618,937,20
1130002,114620,926,310
1130002,114619,937,10
1130002,114617,938,80
1130002,114621,926,310
1130002,114618,937,20
1130101,110076,934,380
1130102,110078,931,90
1130103,110079,911,20
1130104,119874,932,310
1130202,107828,936,480
1130203,107848,931,10
1130203,120508,931,200
1130205,107836,921,90
1130205,107840,936,20
1130205,120521,931,370
1130205,120523,932,40
1130205,120520,935,380
1130205,120522,921,100
1130301,106237,933,380
1130301,121630,938,350
1130301,121650,938,340
1130302,106237,933,380
1130302,106256,934,380
1130302,106259,931,370
1130302,121630,938,350
1130302,121650,938,340
1130401,104730,932,320
1130401,104733,934,30
1130401,900199,934,30
1130401,114474,935,40
1130402,104737,921,310
1130402,900200,921,310
1130402,114484,921,310
1130501,106670,931,70
1130501,106674,911,240
1130501,115415,932,390
1130502,106670,931,70
1130502,106674,911,240
1130502,106677,935,10
1130502,115415,932,390
1130502,115419,923,320
1130502,115421,911,240
1130601,121130,932,330
1130701,106504,934,40
1130701,106507,933,10
1130701,106508,933,360
1130701,114454,932,400
1130702,106504,934,40
1130702,106507,933,10
1130702,106508,933,360
1130702,114454,932,400
1130702,114459,935,20
1130801,112070,938,350
1130802,112070,938,350
1131001,120524,932,60
1131004,106290,932,70
1131004,106292,933,340
1131101,107440,911,10
1131101,107441,931,10
1131101,120680,932,340
1131102,110152,931,10
1131301,106497,911,10
1131301,114497,931,10
1131301,114502,931,10
1131301,114513,931,10
1131301,114515,931,200
1131302,114497,931,10
1131302,114522,932,60
1131302,114533,931,370
1131302,114502,931,10
1131302,114535,931,210
1131302,114513,931,10
1131303,106499,923,310
1131303,114497,931,10
1131303,114502,931,10
1131303,114513,931,10
1131303,114515,931,200
1131304,114497,931,10
1131304,114537,932,20
1131304,106500,935,10
1131304,114526,939,20
1131304,114502,931,10
1131305,106497,911,10
1131305,106501,911,10
1131305,114497,931,10
1131305,114518,931,190
1131305,114502,931,10
1131402,107166,932,30
1131402,107167,931,170
1131402,107168,911,140
1131402,107169,911,180
1131402,107171,935,330
1131402,107173,911,20
1131402,120515,911,20
1131402,120516,931,140
1131403,107179,935,10
1131403,107180,931,10
1131403,107181,911,30
1131403,120718,911,30
1131404,107182,921,90
1131404,120722,931,370
1131404,120724,931,140
1131404,120728,931,90
1131501,300345,923,10
1131501,300346,931,240
1131501,300347,911,10
1131501,301158,931,240
1131501,117244,932,70
1131501,117245,932,70
1131501,117249,932,70
1131502,300345,923,10
1131502,300346,931,240
1131502,117244,932,70
1131502,117245,932,70
1131502,117249,932,70
1131701,120668,936,30
1131701,120671,937,340
1131702,107050,938,370
1131702,120668,936,30
1131702,120671,937,340
1131703,120671,937,340
1131801,120157,935,340
1131801,120160,935,380
1131802,120157,935,340
1131802,120160,935,380
1131901,120750,923,320
1131901,120743,938,350
1131903,120743,938,350
1132001,116025,932,30
1132101,104971,931,370
1132101,104980,931,110
1132101,105033,923,310
1132101,116460,931,240
1132101,116463,911,10
1132101,116468,931,380
1132102,104971,931,370
1132102,104980,931,110
1132102,104994,931,110
1132102,105004,931,110
1132102,105033,923,310
1132102,116460,931,240
1132102,116463,911,10
1132102,116468,931,380
1132301,302214,934,40
1132301,302215,931,190
1132301,302216,932,410
1132301,120525,931,370
1132301,120527,931,370
1132302,302214,934,40
1132302,302215,931,190
1132302,302216,932,410
1132302,120525,931,370
1132302,120527,931,370
1132401,110069,931,190
1132401,110070,931,190
1132401,110071,932,20
1132401,121179,932,330
1132401,121181,934,380
1132401,121186,934,380
1132402,110069,931,190
1132402,110070,931,190
1132402,110071,932,20
1132402,121179,932,330
1132402,121181,934,380
1132402,121186,934,380
1132801,109620,932,20
1132801,109622,938,30
1132801,109623,937,370
1132801,109624,932,30
1132801,120529,931,350
1132801,120530,932,70
1132801,120532,935,310
1132801,120534,935,50
1132801,120535,931,200
1132802,109620,932,20
1132802,109622,938,30
1132802,109623,937,370
1132802,109624,932,30
1132802,120529,931,350
1132802,120530,932,70
1132802,120532,935,310
1132802,120534,935,50
1132802,120535,931,200
1132803,109625,931,380
1132804,109627,921,90
1132804,109628,923,10
1132805,109629,911,30
1133001,116843,932,60
1133002,116852,934,370
1133003,116858,932,40
1133004,107197,921,90
1133004,116869,921,90
1133004,116866,934,80
1133101,110274,933,360
1133101,117295,932,320
1133102,110274,933,360
1133102,110279,934,380
1133102,117295,932,320
1133102,117344,932,10
1133103,110274,933,360
1133103,110288,921,90
1133103,110289,932,30
1133104,110274,933,360
1133104,110291,923,310
1133104,110294,932,10
1133104,117295,932,320
1133201,300480,931,240
1133201,300670,931,240
1133201,300754,931,160
1133201,301923,932,330
1133201,302879,931,240
1133201,302880,931,40
1133202,300195,931,240
1133202,300196,931,90
1133202,300198,931,170
1133202,300374,931,380
1133202,300461,931,240
1133202,300479,931,130
1133202,300480,931,240
1133202,300514,931,210
1133202,300669,931,240
1133202,300670,931,240
1133202,300671,931,10
1133202,300673,931,110
1133202,300674,931,160
1133202,300754,931,160
1133202,300760,934,310
1133202,300761,932,70
1133202,300376,934,40
1133202,300762,931,140
1133202,300763,931,110
1133202,300779,934,30
1133202,300875,911,100
1133202,300876,931,170
1133202,301774,923,50
1133202,303688,931,220
1133202,301050,931,210
1133202,301923,932,330
1133202,301925,934,40
1133202,302188,931,240
1133202,302189,911,190
1133202,302590,931,220
1133202,302591,931,270
1133202,303686,931,170
1133202,302593,931,160
1133202,302766,931,380
1133202,302767,923,310
1133202,302879,931,240
1133202,302876,931,260
1133202,302880,931,40
1133202,302881,931,380
1133202,303047,931,380
1133202,303048,923,50
1133202,303685,931,160
1133202,303687,931,90
1133202,303689,931,190
1133202,303690,923,310
1133202,303691,911,60
1133203,300195,931,240
1133203,300196,931,90
1133203,300379,911,10
1133203,300669,931,240
1133203,300670,931,240
1133203,300673,931,110
1133203,300754,931,160
1133203,300760,934,310
1133203,300516,911,230
1133203,300779,934,30
1133203,303696,911,10
1133203,301923,932,330
1133203,302591,931,270
1133203,303699,932,360
1133203,302876,931,260
1133203,302883,911,20
1133203,303698,931,260
1133203,303690,923,310
1133203,303691,911,60
1133204,300377,934,40
1133204,300515,931,210
1133204,300675,931,240
1133204,300676,931,110
1133204,300780,931,110
1133204,300781,931,160
1133204,300782,934,310
1133204,300783,934,30
1133204,301052,931,210
1133204,302768,932,330
1133204,302769,931,270
1133204,302770,921,60
1133204,302817,923,50
1133204,302846,911,10
1133204,302884,931,260
1133204,302886,931,40
1133204,303692,931,220
1133204,303693,923,310
1133301,108536,923,310
1133301,121614,932,400
1133302,108536,923,310
1133302,108544,931,260
1133302,121614,932,400
1133501,107263,932,340
1133502,107268,932,30
1133502,107270,935,380
1133502,107274,911,220
1133502,107263,932,340
1133502,107278,931,50
1133502,117881,931,370
1133502,117884,932,340
1133502,117888,932,60
1133502,117890,931,250
1133502,117892,931,240
1133502,117894,911,20
1133502,117896,934,380
1133504,107287,931,320
1133504,117901,931,320
1133504,107263,932,340
1133701,105111,931,240
1133701,105118,931,240
1133701,105121,931,240
1133701,114552,934,330
1133702,105139,931,90
1133702,105111,931,240
1133702,105153,931,240
1133702,105118,931,240
1133702,105121,931,240
1133702,105155,931,10
1133702,114558,931,240
1133702,114552,934,330
1133703,104556,931,10
1133703,104561,923,10
1133703,104561,931,210
1133703,104558,911,240
1133703,104562,931,170
1133703,119710,932,310
1133703,119715,931,170
1133703,119716,931,140
1133703,119717,931,370
1133703,119718,931,10
1133704,302083,931,370
1133704,302089,931,380
1133704,302094,931,270
1133801,118507,932,70
1133802,302199,934,380
1133802,302198,923,310
1133802,302200,933,10
1133802,118507,932,70
1133802,118529,935,20
1133802,118530,937,40
1133803,302201,931,190
1133803,302202,931,60
1133803,302203,921,90
1133803,118507,932,70
1133804,302204,921,90
1133804,118507,932,70
1133805,118507,932,70
1134001,300752,923,310
1134001,300753,931,60
1134001,303518,931,200
1134001,303519,931,370
1134002,300752,923,310
1134002,300753,931,60
1134002,302848,911,10
1134002,302850,911,140
1134002,303518,931,200
1134002,303519,931,370
1134003,302848,911,10
1134003,302850,911,140
1134004,303759,931,240
1134101,116886,934,30
1134101,116902,925,20
1134102,105439,934,40
1134102,105443,911,90
1134102,116886,934,30
1134102,900235,934,40
1134102,116906,911,100
1134103,105444,931,210
1134103,900236,931,210
1134301,119772,939,20
1134301,119790,931,220
1134301,119775,934,380
1134302,119779,911,10
1134302,119788,921,90
1134302,119780,911,240
1134302,119783,938,50
1134302,119786,911,10
1134302,119790,931,220
1134303,302389,931,140
1134303,302391,931,10
1134303,302395,911,10
1134303,302398,931,190
1134303,116487,935,380
1134303,116496,911,240
1134303,302400,935,380
1134303,302428,911,240
1134303,116498,931,220
1134303,116500,931,240
1134303,116502,911,240
1134401,105458,934,380
1134401,105461,934,380
1134401,105462,933,10
1134401,105463,934,40
1134401,105464,934,10
1134401,105466,934,20
1134401,114559,925,40
1134401,114560,931,250
1134401,114561,923,310
1134401,114562,933,380
1134401,114563,931,210
1134501,119203,933,380
1134501,119206,933,380
1134501,119209,932,30
1134502,106172,934,380
1134502,119203,933,380
1134502,119206,933,380
1134502,119208,934,30
1134503,106173,939,20
1134503,106178,931,190
1134503,119210,932,30
1134504,106184,939,20
1134504,106189,931,190
1134601,107397,923,10
1134601,107399,934,40
1134601,107404,934,40
1134601,120193,923,10
1134602,107409,936,310
1134602,120177,923,10
1134603,302096,911,230
1134603,302097,911,140
1134603,302099,921,90
1134603,120176,931,370
1134604,109380,911,140
1134604,109382,911,10
1134604,109386,911,10
1134604,120636,932,50
1134604,120638,935,10
1134604,120639,932,10
1134801,300385,931,90
1134801,302896,931,130
1134802,300385,931,90
1134802,302456,934,40
1134802,302772,931,150
1134802,302896,931,130
1134803,300181,937,20
1134803,300385,931,90
1134804,302896,931,130
1134901,109422,933,360
1134901,120231,933,360
1134901,120237,932,20
1134902,109453,931,240
1134902,109422,933,360
1134902,120231,933,360
1134903,110091,931,190
1134903,110092,931,110
1134904,110097,923,10
1135001,110480,931,270
1135001,110061,936,350
1135001,110063,931,380
1135001,121162,934,50
1135002,110061,936,350
1135002,121162,934,50
1135002,121176,911,230
1135002,121169,931,110
1135002,121174,934,330
1135003,123350,911,20
1135004,123354,932,30
1135101,107437,934,30
1135101,107439,934,10
1135101,119736,938,30
1135101,119737,934,30
1135401,106533,929,10
1135401,106535,931,200
1135401,106536,931,220
1135401,106537,932,330
1135401,106539,931,240
1135401,118487,921,90
1135401,118490,931,110
1135401,118494,911,240
1135402,106533,929,10
1135402,106534,911,130
1135402,106535,931,200
1135402,106536,931,220
1135402,106537,932,330
1135402,106539,931,240
1135402,118487,921,90
1135402,118490,931,110
1135402,118494,911,240
1135502,118499,911,30
1135601,105847,934,380
1135601,116011,935,330
1135601,116014,934,50
1135601,116015,934,50
1135701,302423,939,20
1135701,116551,931,40
1135702,302423,939,20
1135702,116551,931,40
1135703,302423,939,20
1135703,116551,931,40
1135802,116926,932,350
1135803,109400,931,190
1135804,109406,911,10
1135804,116931,911,160
1135804,109411,921,90
1135804,116932,931,320
1136101,105832,936,20
1136101,116019,932,30
1136102,105832,936,20
1136301,301110,932,370
1136301,301111,932,340
1136302,301110,932,370
1136302,301111,932,340
1136302,301161,931,10
1136801,109418,932,410
1136801,109421,938,340
1136801,109427,933,30
1136801,120184,934,360
1136801,120185,936,480
1136801,120186,937,90
1136801,120187,932,390
1136801,120190,936,450
1136802,109418,932,410
1136802,109421,938,340
1136802,109427,933,30
1136802,120184,934,360
1136802,120185,936,480
1136802,120186,937,90
1136802,120187,932,390
1136802,120190,936,450
1136901,107060,931,10
1136901,116948,924,10
1136901,116949,931,380
1136901,116950,931,380
1136902,116948,924,10
1137001,301182,931,190
1137001,302900,931,150
1137001,302902,931,240
1137001,302903,934,370
1137001,302904,911,250
1137002,301182,931,190
1137002,302900,931,150
1137002,302902,931,240
1137002,302903,934,370
1137002,302904,911,250
1137003,302900,931,150
1137003,302902,931,240
1137003,302903,934,370
1137003,302904,911,250
1137101,104618,936,440
1137101,115993,932,30
1137102,104618,936,440
1137102,104625,931,190
